id,Name,Artist,Album,Genre,Comments,Location,Grouping
1bb3d59e-dc34-423f-9088-5713c48c2ae1,Yes I Know (Max Graef Remix),Session Victim,Glow in the Dark,House,"Rhythmic, Progressive, Groover, Mover,",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Yes%20I%20Know%20(Max%20Graef%20Remix).mp3,
8ccf3484-8d60-4709-b705-f7a1fcaee8f7,Believe,Cher,90 Hits of the... 90s,Electronic,"90s, Dancefloor, Mood, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/1-03%20Believe.mp3,
7014e363-b672-4cb9-a239-1e728a81dc54,Calle De Candela,Gerardo Frisina,Note Book - A Journey In Sound,Jazz,"Latin, Rhythmic, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Jazz/06%20Calle%20De%20Candela.mp3,
3b336559-7d1d-4421-8498-72c0e0944af2,Outside,Maurice Fulton,Life Is Water for Gerbadaisies When They Are Dancing,Electronic,"Lo-fi, Techno, Progressive, Mover, House",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/05%20Outside.mp3,
06dd47b0-cc23-4edd-be30-2b51f7a7a087,You Should Be Dancin' (Todd Terje Edit),The Bee Gees,,Disco,Dancefloor,file:///Users/renier.botha/Music/DJ/Files/2022/Disco/01%20You%20Should%20Be%20Dancin'%20(Todd%20Terje%20Edit).mp3,
27bbd04e-5993-4012-a3fc-c90d279028e7,All The Reasons,Sweely,All The Reasons,House,"Lo-fi, Groover, Skip",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20All%20The%20Reasons.mp3,
1bb503ef-407e-48c0-8aaa-8ddc3d51ee81,Know How,George Sandler & Justin Jay,electronicfresh.com,Disco,"Summer, Pop, House, Builder, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Know%20How.mp3,
ca63c481-8b72-4e9f-a967-2f3b88c49dce,Makin' Love,Marvin & Guy,Disco 2.0: Fever's Risin' Again,Disco,"House, Dancefloor, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/03%20Makin'%20Love.mp3,
e4a2fa03-e68e-4f79-baae-ef3017c1bb96,Sunrise On Epsilon,Aurasfere,The Greenhouse Effect,Trance,"Classic, Space, Esoteric, Dance",file:///Users/renier.botha/Music/DJ/Files/2022/Trance/03%20Sunrise%20On%20Epsilon.mp3,
2e2e15ca-d89a-4c23-bd6c-0567c839e991,"Don't You Want Me [12"" Version]",The Human League,Grand 12 Inches 5 [Disc 4],Pop,"80s, Pop, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Pop/4-08%20Don't%20You%20Want%20Me%20%5B12_%20Version%5D.mp3,
a523db36-c411-4c35-ba66-533fbd8baf5e,Best Of My Love,The Emotions,Ultimate Disco - Disc 1,Disco,"Soul, Groover, Dancefloor, Vocal",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/12%20Best%20Of%20My%20Love.mp3,
e514b6ab-3403-470d-a606-55f76b3977cc,Goodbye,Harrison BDP, Isolation EP,House,"Lo-fi, Skip, Banger, Soul, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Goodbye.mp3,
d826105b-3e70-4136-bc8f-1d5c8637cd3d,In Between,Chaos In The CBD,Dusty Sundays,House,"Groover, Melodic, Lo-fi",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20In%20Between.mp3,
2b71b966-600c-4b9d-82a1-ece35bfc4b77,This Thing (Turbojazz & Sean McCabe Remix),"Jimpster, Rich Medina",,Progressive House,"Progressive, Detroit, Club, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Progressive%20House/This%20Thing%20(Turbojazz%20&%20Sean%20McCabe%20Remix).mp3,
19c7e216-f03d-461e-8a6c-430bbb1c6e01,The Sun Can't Compare (Edit),Larry Heard Presents Mr. White,You Rock Me / The Sun Can't Compare,House,"Mover, Techno, Soul, Rave, Breather",file:///Users/renier.botha/Music/DJ/Files/2022/House/The%20Sun%20Can't%20Compare%20(Edit).mp3,
46eada4c-390f-4488-96b7-55d4048c3014,That's What Friends Are For (Todd Terje Tangoterje Mix),Madeline Bell,,Disco,"Samba, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/02%20That's%20What%20Friends%20Are%20For%20(Todd%20Terje%20Tangoterje%20Mix).mp3,
33e5ebc4-25e1-4d63-b005-110ab1d67e4f,Kilimanjaro (The Revenge edit),Letta Mbulu,Reekin'Structions By The Revenge,Disco,"Afro, Soul, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/08%20Kilimanjaro%20(The%20Revenge%20edit).mp3,
4f84a7dd-27f0-40f7-a397-152899ae6f82,Find a Way (vocal + version),Round Four feat. Tikiman,Round One to Round Five: 1993-99 Main Street Records,House,"Intro, Mover, Techno, Lo-fi, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/08%20Find%20a%20Way%20(vocal%20+%20version).mp3,
be460cc7-c93b-4a62-9ad2-b04cf331bff7,Elements,Psyche,"(various) Global Communication, Back In The Box",Electronic,"Mover, Intro, Space, Lo-fi",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/1-21%20Elements.mp3,
7c0b3924-fc7d-460b-8ab8-5d61639c08b7,A1. Tears (Classic Instrumental),Frankie Knuckles,,House,"Progressive, Garage, Intro, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/A1.%20Tears%20(Classic%20Instrumental).mp3,
09063be4-0a53-4e39-ae6b-f1622fc129d4,Sugartown,Hakan presents Worldly Pleasures,Disco Kandi 3 (HK013),Disco,"Soul, Banger, House, Funk, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/1-04%20Sugartown.mp3,
33b0ebf8-0cfe-4914-9f99-d0dab485271d,Love Will Save The Day (The Underground Edit),Whitney Houston,Body & Soul 15 Years,Disco,"80s, Soul, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/1-01%20Love%20Will%20Save%20The%20Day%20(The%20Underground%20Edit).mp3,
fc5e540a-0fc9-43fc-b324-4dd5bd198e9e,Feelings,Local Artist,Feelings,Trance,"Downtempo, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Trance/01%20Feelings.mp3,
f86146fe-5021-4a83-8447-4a1e176c5e5d,Promised Land (Radio Mix),Joe Smooth,100 Oldies Deel 123,House,"Old School, Soul, Disco, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/55%20Promised%20Land%20(Radio%20Mix).mp3,
1f0bfb2c-add5-46f7-ba5a-a3a9b110c86d,Groovin Off The Wall,Sam Von Horn,,House,"Lo-fi, Disco, Melodic, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Groovin%20Off%20The%20Wall.mp3,
575a129e-529f-42b5-9f1f-a3e3931eb4a1,Northern Lights (The Prime Cutz Mix),Caucasian Boy,Northern Lights,House,"Lo-fi, Garage, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Northern%20Lights%20(The%20Prime%20Cutz%20Mix).mp3,
50259c69-7dd5-45b8-91ab-016a28196f0c,Shaka Bundu,Penny Penny,Shaka Bundu,World,"House, Afro, Kwaito, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/World/05%20Shaka%20Bundu.mp3,
8fde87ea-26d6-4145-9983-96ec14d72adb,Love Is A Crime,DJ Boring,SNFW003,House,"Lo-fi, Groover, Mover, Halftime",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Love%20Is%20A%20Crime.mp3,
2a66de10-0cf5-4220-9db6-30eee37d532e,Mysterious Vibes (Joey Negro Club Mix),The Blackbyrds,20 Years of Joey Negro (Incl. Grant Nelson Mix),House,"Soul, Disco, Dance, Banger, Rhythmic",file:///Users/renier.botha/Music/DJ/Files/2022/House/26%20Mysterious%20Vibes%20(Joey%20Negro%20Club%20Mix).mp3,
14e035e6-b1a1-46c5-b619-da6b5b1c8b52,House Is House,Kerri Chandler,The Thing For Linda 2010,House,"Progressive, Detroit, Groover, Builder, ",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20House%20Is%20House.mp3,
b61744db-2c28-4291-969d-e7cbe1e31a9d,Blu Terra,Carlos Maria,Hunchin' All Night,World,"Tribal, Mover, ",file:///Users/renier.botha/Music/DJ/Files/2022/World/1-01%20Blu%20Terra.mp3,
217249a7-473a-49b8-ac34-9522348a969f,Sister Sledge / We Are Family (Sure Is Pure Remix),Chic & Sister Sledge,Good Times - The Very Best Of Chic & Sister Sledge (CD2),Disco,"Summer, Pop, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/01%20Sister%20Sledge%20_%20We%20Are%20Family%20(Sure%20Is%20Pure%20Remix).mp3,
aa5bdc8a-dde2-40ff-8f62-5dd5b438ebe6,Leko (Session Victim Remix),KiNK,,House,"Groover, Dancefloor, Melodic, Rhythmic",file:///Users/renier.botha/Music/DJ/Files/2022/House/Leko%20(Session%20Victim%20Remix).mp3,
11969d47-c468-4bba-9f41-708beb4ae7ee,fuck all y'all haters,Baltra,No Regrets,House,"Downtempo, Lo-fi, Skip, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20fuck%20all%20y'all%20haters.mp3,
9d71ab4d-fa73-41bb-8172-1a4bc2d27398,Hot & Bothered,JUNKTION,Hot & Bothered EP,House,"Disco, Funk, Soul, Progressive",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Hot%20&%20Bothered.mp3,
2548646d-909c-4bb8-a1b2-38a0a47058bb,Intro (Original Club Mix),Alan Braxe & Fred Falke,Disco Kandi 3 CD2,Disco,"Groover, Intro, Funk",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/1-01%20Intro%20(Original%20Club%20Mix).mp3,
ecbbff03-c83b-4058-a981-56e5690699d1,Accra To Lagos,Mr Eazi,"Life Is Eazi, Vol. 1 - Accra To Lagos",Afro,"Afro, Kwaito, Electronic, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Afro/07%20Accra%20To%20Lagos.mp3,
0cdf349d-a515-42eb-b532-974aed7b07e2,Quero Um Baby Seu,Solange,,Disco,"Brazil, Soul, Groover, Vocal",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Quero%20Um%20Baby%20Seu.mp3,
6c1cd5d3-7d93-4eda-a639-7a0ab2e178cb,Dolce Vita,Ryan Paris,#1983,Pop,"Italo, Disco, Anthem, 80s",file:///Users/renier.botha/Music/DJ/Files/2022/Pop/Dolce%20Vita.mp3,
b4f79bbb-128e-4501-a92a-3257839660be,Special (HNNY Edit),Chesus,HNNY Edits,Disco,"Groover, House, Soul, Dancefloor, Melodic, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/03%20Special%20(HNNY%20Edit).mp3,
3ed13b25-75dc-449f-8c08-3ecb6ff904a6,Baby Be Mine,Michael Jackson,Thriller (Special Edition),Pop,"Funk, Disco, Groover, Banger, 80s",file:///Users/renier.botha/Music/DJ/Files/2022/Pop/02%20Baby%20Be%20Mine.mp3,
6a3492f4-1ed8-480d-adbb-474f095baeee,Groovy Beat (part 2),D.O.P.,Musicians Of The Mind,Rave,"Progressive, Rave, Mover, Dancefloor, Anthem, Piano",file:///Users/renier.botha/Music/DJ/Files/2022/Rave/12%20Groovy%20Beat%20(part%202).mp3,
d0e5ac64-1c24-400a-8aa0-cfeeafb6e6f3,F9' Riot Squad,Jess & Crabbe,,House,"Old School, Detroit, Dancefloor, Intro",file:///Users/renier.botha/Music/DJ/Files/2022/House/F9'%20Riot%20Squad.mp3,
b943f8ba-9c2b-450a-ae2a-f38116f2d3d6,Angelina,Caiphus Semenya,Collections,Afro,"Jazz, Disco, Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Afro/01%20Angelina.m4a,
83bb651c-b791-4199-afff-19f6d6149bb2,Don't You Want Me [Extended Dance Mix],The Human League,Grand 12 Inches 5 [Disc 4],Pop,"80s, Pop, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Pop/4-09%20Don't%20You%20Want%20Me%20%5BExtended%20Dance%20Mix%5D.mp3,
a1b6c251-2312-4c91-b8b8-356fafbd154b,Break Night,The Mole People,Strictly Rhythms Vol. 3 Mixed by Michel Cleis),House,"Progressive, Piano, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/09%20Break%20Night.mp3,
148e0049-f3db-402e-8b9b-a3efc7966b1e,deeptrak,Aleksandir,Yamaha,Electronic,"Minimal, Ambient, Intro, Skip",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/04%20deeptrak.mp3,
fb211dc2-964f-4579-9743-33dfb5c870e7,"Don't Go Lose It Baby (12"" Version)",Hugh Masekela,Body & Soul 15 Years,Afro,,file:///Users/renier.botha/Music/DJ/Files/2022/Afro/1-06%20Don't%20Go%20Lose%20It%20Baby%20(12_%20Version).mp3,
84a56048-6bb7-4def-9d40-ebe0940fe234,Yellow Sunshine Machine,Jesse Bru,,House,"Progressive, Summer, Piano, Mover, Funk",file:///Users/renier.botha/Music/DJ/Files/2022/House/Yellow%20Sunshine%20Machine.mp3,
418d5d5a-b059-4305-9195-2b0688878be8,All Night Long (Club Mix),The Mary Jane Girls,Funky Collector (Maxi Club 10),Disco,"Funk, Groover, Sex, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/06%20All%20Night%20Long%20(Club%20Mix).mp3,
55db0bde-b3ce-4ad7-80fd-115be3905238,The Latin Quarter,DJ Q,Optimum Thinking,Techno,"Rhythmic, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Techno/01%20The%20Latin%20Quarter.mp3,Filter - FILT038
d2b49f6a-d036-483b-8359-c8e4388b88b1,A Touch Of Jazz (Lifestyles Of The Rich mix),Rhythm II Rhythm,Hardcore Traxx: Dance Mania Records 1986-1995,House,"Old-school, Progressive, Mover, Intro",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-12%20A%20Touch%20Of%20Jazz%20(Lifestyles%20Of%20The%20Rich%20mix).mp3,
c0ab3eb8-e168-40ee-81b8-a98b73d943fb,Cabrio Mango,Coeo,,Disco,"Rhythmic, House, Latin, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Cabrio%20Mango.mp3,
33058e8c-4ffc-429c-9147-2dc3a6398bf5,Higher,The R,What's Going On,House,"Classic, Piano, Dance, Anthem, Breakbeat, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Higher.mp3,
b08a9eaf-5daf-40d5-b802-45722ecc2339,The One with the Emoticon (Yu Su Remix),Seb Wildblood,,Electronic,"Ambient, Mover, Melodic",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/The%20One%20with%20the%20Emoticon%20(Yu%20Su%20Remix).mp3,
2107fa44-9a19-44c5-ae3e-17ac06b36c49,Do U Love What U Feel (Original Mix),Joey Negro Presents Raw Essence Feat. Maxine McClain,Disco Kandi 3 (HK013),Disco,"Soul, Dancefloor, Summer",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/1-10%20Do%20U%20Love%20What%20U%20Feel%20(Original%20Mix).mp3,
3474e317-5d50-4f99-bb5a-5d6d57a72901,Fewnolder,Pierre Moritz ,,House,"Intro, Lo-fi, Melodic, Summer, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Fewnolder.mp3,
2f9e6bd5-0950-4b2f-99bf-34d139677bdb,Give It Up Disco Purrfection Version,KC & The Sunshine Band,,Disco,"Soul, Groover, Dancefloor, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Give%20It%20Up%20Disco%20Purrfection%20Version.mp3,
50b14956-4afc-4360-8561-e33388f2e234,Pescara Blues,Frankie Valentine,[AFCD 1999] Abstract Fusion,House,"Intro, Detroit, Rhythmic, Progressive, Deep",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Pescara%20Blues.mp3,
fdfef6be-259b-4f6e-bbe9-c307a2ff7c1b,Theo,Fort Romeau,Kingdoms,House,"Euphoric, Indie, Intro, Mover, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/08%20Theo.mp3,
1c67e863-05f3-48b6-81a6-5d6a8505ba59,Feel The Same Way,Pomo,Annie Mac - FMM,Electronic,"Summer, Melodic, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/Feel%20The%20Same%20Way.mp3,
c45d36d4-21c7-4d2b-90f7-1eb72035de42,Aldo Raine (Original Mix),Fouk,Whiskey Ginger EP,House,"Funk, Jazz, Intro, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/Aldo%20Raine%20(Original%20Mix).mp3,
b13393ab-3223-46d7-b246-5eb1d6cd523f,You Got Yours (Lou Teti & JKriv Rework),Chic,Razor-N-Tape,Disco,"House, Soul, Dancefloor, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/You%20Got%20Yours%20(Lou%20Teti%20&%20JKriv%20Rework).mp3,
b02a0921-2288-4311-96ec-72b204b7aad5,Do You Want Me,Cloud 9,,House,"Soul, Detroit, Banger, Garage",file:///Users/renier.botha/Music/DJ/Files/2022/House/Do%20You%20Want%20Me%201.mp3,
9d4f0f8d-b33c-4c18-a600-a27dc2f3554e,He's The Greatest Dancer,Sister Sledge,We Are Family,Disco,"Soul, Groover, Summer, Pop",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/01%20He's%20The%20Greatest%20Dancer.mp3,
015fc32f-a3be-452a-aca3-c9334e51b5ca,September (Phats & Small remix),"Earth, Wind & Fire","Starfloor Anthology, Vol. 2",Disco,"Soul, House, Banger, Pop",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/2-18%20September%20(Phats%20&%20Small%20remix).mp3,
4b9cd65a-5dc9-4c1e-8d9b-8b7a1fa3eea8,Do It Now - Happy House Rodhes,Session Victim,See You When You Get There Part Two,House,"Afro, Progressive, Intro, Rhythmic, Funk",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Do%20It%20Now%20-%20Happy%20House%20Rodhes.mp3,
df5a4517-62c1-4a07-82ca-ff85015dbecc,Jimmy Jimmy Aja (Todd Terje Edit),Bappi Lahiri,,Electronic,"Balaeric, Funk, Groover,",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/01%20Jimmy%20Jimmy%20Aja%20(Todd%20Terje%20Edit).mp3,
f080e9bb-cd0a-4b8f-be20-db3b73e8dcde,Rave Child,DJ Metatron,U'll Be The King Of The Stars,Minimal,"Rave, Techno, Esoteric, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Minimal/1-02%20Rave%20Child.mp3,
7a959535-65e0-4f21-a7d1-b69fde70b9e8,A Touch Of Heaven,Florence,"(various) Global Communication, Back In The Box",Trance,"Space, Progressive, Ambient",file:///Users/renier.botha/Music/DJ/Files/2022/Trance/1-14%20A%20Touch%20Of%20Heaven.mp3,
7bf5da5a-812c-4e1b-8115-a62e93888c74,You Know How to Love Me,Phyllis Hyman,Ultimate Disco - Disc 4,Disco,"Soul, Groover, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/08%20You%20Know%20How%20to%20Love%20Me.mp3,
4f7c2c79-0b19-49f1-8120-5f77da6c6cd9,Plastic Dreams (Original Mix),Jaydee,Plastic Dreams (Incl. Laidback Luke Mix),House,"Progressive, Tribal, Funk",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Plastic%20Dreams%20(Original%20Mix).mp3,
13403fb9-eae2-452f-b99e-9a43e402ef9d,Solid Fuel,Berkana Sowelu,Spektrum 2020,Trance,"Trance, Progressive, Space, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Trance/02%20Solid%20Fuel.mp3,
c3ddbe6d-8e70-446d-bd9a-abdc929bb510,Escorpiao,Carlos Dafe,,Disco,"Brazil, Soul, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Escorpiao.mp3,
35c4a4e2-19fe-484f-b686-10358be7eb68,Goodthing,Leon Vynehall,Leon Vynehall - Music For The Uninvited,House,"Melodic, Progressive, Old-school, Soul,Rhythmic",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Goodthing.mp3,
b6be0c57-5239-4e74-be0a-389cc90ce46d,Dreams,Aleksandir,Yamaha,Electronic,"Minimal, Skip, Intro, Ambient",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/03%20Dreams.mp3,
92cbf4c6-7684-47be-a052-dd4df3577031,Inside Your Love (Swales' In Detroit Edit),Minnie Riperton,,Disco,"Soul, Funk, Groover, House",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Inside%20Your%20Love%20(Swales'%20In%20Detroit%20Edit).mp3,
48ba23f1-e9c0-4fef-8e3a-27752a211c4a,Shibandza,Penny Penny,Shaka Bundu,World,"House, Afro, Kwaito, Groover, Melodic, Intro",file:///Users/renier.botha/Music/DJ/Files/2022/World/02%20Shibandza.mp3,
9b5fdaa3-5665-4881-a76f-7926cbce31fe,Make You Whole (Original 12 Mix),Andronicus,,Rave,"Old-school, Melodic, Groover, Rhythmic, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Rave/Make%20You%20Whole%20(Original%2012%20Mix).mp3,
bddba03d-f1f2-464d-a951-9e26c54a6ef9,How It Goes,Mocky,Music Save Me (One More Time),Disco,"Baseline, Summer, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/09%20How%20It%20Goes.mp3,
041805ea-1e73-4d80-aca2-b48b9d25746d,Holy Flesh,Rimbaudian,Illuminations EP,House,"Space, Groover, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/House/1-03%20Holy%20Flesh.mp3,
4c338ae4-0e60-4ee8-8c0e-0d35f66ad11f,Uber Man,Coeo,Tonic Edits Vol. 6 (The Japan Reworks),Disco,"Funk, Soul, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Uber%20Man.mp3,
8bd7117b-109e-4d8e-9442-c1111a6e23b6,Pain au chocolat ,Black Loops ,,House,"Groover, Lo-fi",file:///Users/renier.botha/Music/DJ/Files/2022/House/Pain%20au%20chocolat.mp3,
e0570043-918d-48e6-a3d0-7f83b5e8c549,Going Back To My Roots,Odyssey,Ultimate Disco - Disc 4,Disco,"Afro, Funk, Dancefloor, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/04%20Going%20Back%20To%20My%20Roots.mp3,
e69b4728-4daf-4ae2-bc17-25e00b82aff9,Back Again (Hot Toddy Dub),"Kraak & Smaak, John Turrell",Just Wanna Be Loved / Back Again,House,"Downtempo, Disco, Funk, Intro, Groover, Melodic",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20Back%20Again%20(Hot%20Toddy%20Dub).mp3,
a3d70d26-7735-4443-84a1-fd648d4bbf21,Born Slippy NUXX,Underworld,A State of Trance: Classics,Trance,"Hard, Banger, 90s",file:///Users/renier.botha/Music/DJ/Files/2022/Trance/1-07%20Born%20Slippy%20NUXX.mp3,
3ea04803-80c0-4b83-a731-04518c45297a,Some Of Us Want For Nothing,Fort Romeau,Kingdoms,Electronic,"Rave, Rhythmic, Progressive, Melodic, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Electronic/04%20Some%20Of%20Us%20Want%20For%20Nothing.mp3,
6958073b-0290-4f21-a50d-2c718ad782b8,Inspiration + light,Universal Principles,Universal principles - Inspirational breaks,House,"Jazz, Rhythmic, Synth, Mover, Intro",file:///Users/renier.botha/Music/DJ/Files/2022/House/02%20Inspiration%20+%20light.mp3,Soma
af4b01d7-565f-4aba-818e-739ec7c3678f,Komya Hondo,Boncana Maïga,Hunchin' All Night,Afro,"Funk, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/Afro/1-03%20Komya%20Hondo.mp3,
cf09f3f0-0140-4268-a7d5-6fd5a312572d,I Feel Love (12'' Version),Donna Summer,Hed Kandi Back To Love - Mix2,Disco,"Disco, Electronic, Dance",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/2-15%20I%20Feel%20Love%20(12''%20Version).mp3,
5aaa8002-e3ee-45e7-aa37-f4baa9446c2f,Burnin' (original mix),Daft Punk,Burnin',House,"Progressive, Mover, Space, Funk",file:///Users/renier.botha/Music/DJ/Files/2022/House/04%20Burnin'%20(original%20mix).mp3,Ian Pooley
484d3497-e0e6-44fe-9be1-50fcdf95041d,Pasilda (Knee Deep Club Mix),Afro Medusa,Disco Kandi 3 CD2,Disco,"House, Afro, Soul, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/1-06%20Pasilda%20(Knee%20Deep%20Club%20Mix).mp3,
6a4014e4-5246-48d0-9d80-1a0156a0a4fa,YYY ,Klaves,Mixmag Download,House,"Lo-fi, Intro, Groover, Mover, Summer, Melodic",file:///Users/renier.botha/Music/DJ/Files/2022/House/YYY.mp3,
16737e11-669c-40b3-8b7e-53c900906a4b,September,"Earth, Wind & Fire",V.A. - The 200 Best Songs of the 1970s (2016),Disco,"Soul, Pop, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/108%20September.mp3,
f6b216f2-0ad7-4580-8151-19208ac2bd12,Estrelar,Marcos Valle,Marcos Valle,Disco,"Latin, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/01%20Estrelar.mp3,
ab402c82-f5dc-4401-ab00-f0bb637bbd75,2 Bad (Metatron's What If Madness Is Our Only Relief Mix),Traumprinz,2 The Sky,Techno,"Lo-fi, Downtempo, Intro, Mover",file:///Users/renier.botha/Music/DJ/Files/2022/Techno/04%202%20Bad%20(Metatron's%20What%20If%20Madness%20Is%20Our%20Only%20Relief%20Mix).mp3,
8c5fbc6b-18c2-4ddf-a5f4-c524edd6b867,Oye Coma Va (K&F),Unknown Artist,,House,"Latin, Rhythmic, Groover, Summer, Lounge",file:///Users/renier.botha/Music/DJ/Files/2022/House/Oye%20Coma%20Va%20(K&F).mp3,
61662aa1-4a44-4233-84aa-ed7fab769f6c,Transcendental Access Point,Eris Drew,Fluids of Emotion [IT 44],Trance,"Esoteric, Rhythmic, Skip, Melodic, Groover, Banger",file:///Users/renier.botha/Music/DJ/Files/2022/Trance/02%20Transcendental%20Access%20Point.mp3,
cf0c66e7-e1d9-4757-b6b1-970d46da3039,She Can't Love You (12'' Version),Chemise,Grand 12-Inches 2 CD 2,Disco,"Soul, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/2-03%20She%20Can't%20Love%20You%20(12''%20Version).mp3,
7c26aa20-042e-46d7-a9e3-40c672a4702c,Delorean Dreams (original mix),Chaos In The CBD,,House,"Skip, Rhythmic, Dancefloor, Lo-fi",file:///Users/renier.botha/Music/DJ/Files/2022/House/Delorean%20Dreams%20(original%20mix).mp3,
ee0f81d5-616f-4310-a43b-d42b26d77c1f,Israelee Night Falls,Glenn Underground,Atmosfear,House,"Lo-fi, Melodic, Mover, Groover",file:///Users/renier.botha/Music/DJ/Files/2022/House/01%20Israelee%20Night%20Falls.mp3,
b9f9a513-cf70-424e-b76e-094e27116999,Party Over Here (Gigamesh Rework),Popular People's Front,,Disco,"House, Funk, Groover, Dancefloor",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/Party%20Over%20Here%20(Gigamesh%20Rework).mp3,
aa063ee4-1a53-453e-8b34-1d98a86679f8,Lifestyle,Seb Wildblood,U,House,"Minimal, Skip, Groover, Intro",file:///Users/renier.botha/Music/DJ/Files/2022/House/03%20Lifestyle.mp3,
35e9c9c5-adc0-4b63-a4d6-2e6142b45968,Harmony,Suzi Lane,100 Hits - Disco Classics (Cd1),Disco,"Groover, Dancefloor, Soul",file:///Users/renier.botha/Music/DJ/Files/2022/Disco/1-18%20Harmony.mp3,
7ff7b948-3cc5-48e6-b909-92c83db37c1b,Your Touch,R2001,Totally Tranced,Rave,"Mover, Anthem, Classic, Dance, Progressive, House",file:///Users/renier.botha/Music/DJ/Files/2022/Rave/01%20Your%20Touch.mp3,
